B852;PEDICULOSIS Y PHTHIRIASIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B853;PEDICULOSIS Y PHTHIRIASIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B854;PEDICULOSIS Y PHTHIRIASIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B86X;ESCABIOSIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B870;MIASIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B871;MIASIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B872;MIASIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B873;MIASIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B874;MIASIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B878;MIASIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B879;MIASIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B880;OTRAS INFESTACIONES;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B881;OTRAS INFESTACIONES;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B882;OTRAS INFESTACIONES;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B883;OTRAS INFESTACIONES;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B888;OTRAS INFESTACIONES;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B889;OTRAS INFESTACIONES;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B89X;ENFERMEDAD PARASITARIA, NO ESPECIFICADA;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B900;SECUELAS DE TUBERCULOSIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B901;SECUELAS DE TUBERCULOSIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B902;SECUELAS DE TUBERCULOSIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B908;SECUELAS DE TUBERCULOSIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B909;SECUELAS DE TUBERCULOSIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B91X;SECUELAS DE POLIOMIELITIS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B92X;SECUELAS DE LEPRA;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B940;SECUELAS DE OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS Y DE LAS NO ESPECIFICADAS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B941;SECUELAS DE OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS Y DE LAS NO ESPECIFICADAS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B942;SECUELAS DE OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS Y DE LAS NO ESPECIFICADAS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B948;SECUELAS DE OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS Y DE LAS NO ESPECIFICADAS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B949;SECUELAS DE OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS Y DE LAS NO ESPECIFICADAS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B950;ESTREPTOCOCOS Y ESTAFILOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B951;ESTREPTOCOCOS Y ESTAFILOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B952;ESTREPTOCOCOS Y ESTAFILOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B953;ESTREPTOCOCOS Y ESTAFILOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B954;ESTREPTOCOCOS Y ESTAFILOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B955;ESTREPTOCOCOS Y ESTAFILOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B956;ESTREPTOCOCOS Y ESTAFILOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B957;ESTREPTOCOCOS Y ESTAFILOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B958;ESTREPTOCOCOS Y ESTAFILOCOCOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B960;OTROS AGENTES BACTERIANOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B961;OTROS AGENTES BACTERIANOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B962;OTROS AGENTES BACTERIANOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B963;OTROS AGENTES BACTERIANOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B964;OTROS AGENTES BACTERIANOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B965;OTROS AGENTES BACTERIANOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B966;OTROS AGENTES BACTERIANOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B967;OTROS AGENTES BACTERIANOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B968;OTROS AGENTES BACTERIANOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B970;AGENTES VIRALES COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B971;AGENTES VIRALES COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B972;AGENTES VIRALES COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B973;AGENTES VIRALES COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B974;AGENTES VIRALES COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B975;AGENTES VIRALES COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B976;AGENTES VIRALES COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B977;AGENTES VIRALES COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B978;AGENTES VIRALES COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B980;OTROS AGENTES INFECCIOSOS ESPECIFICADOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B981;OTROS AGENTES INFECCIOSOS ESPECIFICADOS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPITULOS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
B99X;OTRAS ENFERMEDADES INFECCIOSAS Y LAS NO ESPECIFICADAS;CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)
C000;TUMOR MALIGNO DEL LABIO;TUMORES [NEOPLASIAS] (C00-D48)
C001;TUMOR MALIGNO DEL LABIO;TUMORES [NEOPLASIAS] (C00-D48)
C002;TUMOR MALIGNO DEL LABIO;TUMORES [NEOPLASIAS] (C00-D48)
C003;TUMOR MALIGNO DEL LABIO;TUMORES [NEOPLASIAS] (C00-D48)
C004;TUMOR MALIGNO DEL LABIO;TUMORES [NEOPLASIAS] (C00-D48)
C005;TUMOR MALIGNO DEL LABIO;TUMORES [NEOPLASIAS] (C00-D48)
C006;TUMOR MALIGNO DEL LABIO;TUMORES [NEOPLASIAS] (C00-D48)
C008;TUMOR MALIGNO DEL LABIO;TUMORES [NEOPLASIAS] (C00-D48)
C009;TUMOR MALIGNO DEL LABIO;TUMORES [NEOPLASIAS] (C00-D48)
C01X;TUMOR MALIGNO DE LA BASE DE LA LENGUA;TUMORES [NEOPLASIAS] (C00-D48)
C020;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA LENGUA;TUMORES [NEOPLASIAS] (C00-D48)
C021;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA LENGUA;TUMORES [NEOPLASIAS] (C00-D48)
C022;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA LENGUA;TUMORES [NEOPLASIAS] (C00-D48)
C023;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA LENGUA;TUMORES [NEOPLASIAS] (C00-D48)
C024;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA LENGUA;TUMORES [NEOPLASIAS] (C00-D48)
C028;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA LENGUA;TUMORES [NEOPLASIAS] (C00-D48)
C029;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA LENGUA;TUMORES [NEOPLASIAS] (C00-D48)
C030;TUMOR MALIGNO DE LA ENCIA;TUMORES [NEOPLASIAS] (C00-D48)
C031;TUMOR MALIGNO DE LA ENCIA;TUMORES [NEOPLASIAS] (C00-D48)
C039;TUMOR MALIGNO DE LA ENCIA;TUMORES [NEOPLASIAS] (C00-D48)
C040;TUMOR MALIGNO DEL PISO DE LA BOCA;TUMORES [NEOPLASIAS] (C00-D48)
C041;TUMOR MALIGNO DEL PISO DE LA BOCA;TUMORES [NEOPLASIAS] (C00-D48)
C048;TUMOR MALIGNO DEL PISO DE LA BOCA;TUMORES [NEOPLASIAS] (C00-D48)
C049;TUMOR MALIGNO DEL PISO DE LA BOCA;TUMORES [NEOPLASIAS] (C00-D48)
C050;TUMOR MALIGNO DEL PALADAR;TUMORES [NEOPLASIAS] (C00-D48)
C051;TUMOR MALIGNO DEL PALADAR;TUMORES [NEOPLASIAS] (C00-D48)
C052;TUMOR MALIGNO DEL PALADAR;TUMORES [NEOPLASIAS] (C00-D48)
C058;TUMOR MALIGNO DEL PALADAR;TUMORES [NEOPLASIAS] (C00-D48)
C059;TUMOR MALIGNO DEL PALADAR;TUMORES [NEOPLASIAS] (C00-D48)
C060;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA BOCA;TUMORES [NEOPLASIAS] (C00-D48)
C061;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA BOCA;TUMORES [NEOPLASIAS] (C00-D48)
C062;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA BOCA;TUMORES [NEOPLASIAS] (C00-D48)
C068;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA BOCA;TUMORES [NEOPLASIAS] (C00-D48)
C069;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA BOCA;TUMORES [NEOPLASIAS] (C00-D48)
C07X;TUMOR MALIGNO DE LA GLANDULA PAROTIDA;TUMORES [NEOPLASIAS] (C00-D48)
C080;TUMOR MALIGNO DE OTRAS GLANDULAS SALIVALES MAYORES Y DE LAS NO ESPECIFICADAS;TUMORES [NEOPLASIAS] (C00-D48)
C081;TUMOR MALIGNO DE OTRAS GLANDULAS SALIVALES MAYORES Y DE LAS NO ESPECIFICADAS;TUMORES [NEOPLASIAS] (C00-D48)
C088;TUMOR MALIGNO DE OTRAS GLANDULAS SALIVALES MAYORES Y DE LAS NO ESPECIFICADAS;TUMORES [NEOPLASIAS] (C00-D48)
C089;TUMOR MALIGNO DE OTRAS GLANDULAS SALIVALES MAYORES Y DE LAS NO ESPECIFICADAS;TUMORES [NEOPLASIAS] (C00-D48)
C090;TUMOR MALIGNO DE LA AMIGDALA;TUMORES [NEOPLASIAS] (C00-D48)
C091;TUMOR MALIGNO DE LA AMIGDALA;TUMORES [NEOPLASIAS] (C00-D48)
C098;TUMOR MALIGNO DE LA AMIGDALA;TUMORES [NEOPLASIAS] (C00-D48)
C099;TUMOR MALIGNO DE LA AMIGDALA;TUMORES [NEOPLASIAS] (C00-D48)
C100;TUMOR MALIGNO DE LA OROFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C101;TUMOR MALIGNO DE LA OROFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C102;TUMOR MALIGNO DE LA OROFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C103;TUMOR MALIGNO DE LA OROFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C104;TUMOR MALIGNO DE LA OROFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C108;TUMOR MALIGNO DE LA OROFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C109;TUMOR MALIGNO DE LA OROFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C110;TUMOR MALIGNO DE LA NASOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C111;TUMOR MALIGNO DE LA NASOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C112;TUMOR MALIGNO DE LA NASOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C113;TUMOR MALIGNO DE LA NASOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C118;TUMOR MALIGNO DE LA NASOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C119;TUMOR MALIGNO DE LA NASOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C12X;TUMOR MALIGNO DEL SENO PIRIFORME;TUMORES [NEOPLASIAS] (C00-D48)
C130;TUMOR MALIGNO DE LA HIPOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C131;TUMOR MALIGNO DE LA HIPOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C132;TUMOR MALIGNO DE LA HIPOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C138;TUMOR MALIGNO DE LA HIPOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C139;TUMOR MALIGNO DE LA HIPOFARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C140;TUMOR MALIGNO DE OTROS SITIOS Y DE LOS MAL DEFINIDOS DEL LABIO, DE LA CAVIDAD BUCAL Y DE LA FARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C142;TUMOR MALIGNO DE OTROS SITIOS Y DE LOS MAL DEFINIDOS DEL LABIO, DE LA CAVIDAD BUCAL Y DE LA FARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C148;TUMOR MALIGNO DE OTROS SITIOS Y DE LOS MAL DEFINIDOS DEL LABIO, DE LA CAVIDAD BUCAL Y DE LA FARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C150;TUMOR MALIGNO DEL ESOFAGO;TUMORES [NEOPLASIAS] (C00-D48)
C151;TUMOR MALIGNO DEL ESOFAGO;TUMORES [NEOPLASIAS] (C00-D48)
C152;TUMOR MALIGNO DEL ESOFAGO;TUMORES [NEOPLASIAS] (C00-D48)
C153;TUMOR MALIGNO DEL ESOFAGO;TUMORES [NEOPLASIAS] (C00-D48)
C154;TUMOR MALIGNO DEL ESOFAGO;TUMORES [NEOPLASIAS] (C00-D48)
C155;TUMOR MALIGNO DEL ESOFAGO;TUMORES [NEOPLASIAS] (C00-D48)
C158;TUMOR MALIGNO DEL ESOFAGO;TUMORES [NEOPLASIAS] (C00-D48)
C159;TUMOR MALIGNO DEL ESOFAGO;TUMORES [NEOPLASIAS] (C00-D48)
C160;TUMOR MALIGNO DEL ESTOMAGO;TUMORES [NEOPLASIAS] (C00-D48)
C161;TUMOR MALIGNO DEL ESTOMAGO;TUMORES [NEOPLASIAS] (C00-D48)
C162;TUMOR MALIGNO DEL ESTOMAGO;TUMORES [NEOPLASIAS] (C00-D48)
C163;TUMOR MALIGNO DEL ESTOMAGO;TUMORES [NEOPLASIAS] (C00-D48)
C164;TUMOR MALIGNO DEL ESTOMAGO;TUMORES [NEOPLASIAS] (C00-D48)
C165;TUMOR MALIGNO DEL ESTOMAGO;TUMORES [NEOPLASIAS] (C00-D48)
C166;TUMOR MALIGNO DEL ESTOMAGO;TUMORES [NEOPLASIAS] (C00-D48)
C168;TUMOR MALIGNO DEL ESTOMAGO;TUMORES [NEOPLASIAS] (C00-D48)
C169;TUMOR MALIGNO DEL ESTOMAGO;TUMORES [NEOPLASIAS] (C00-D48)
C170;TUMOR MALIGNO DEL INTESTINO DELGADO;TUMORES [NEOPLASIAS] (C00-D48)
C171;TUMOR MALIGNO DEL INTESTINO DELGADO;TUMORES [NEOPLASIAS] (C00-D48)
C172;TUMOR MALIGNO DEL INTESTINO DELGADO;TUMORES [NEOPLASIAS] (C00-D48)
C173;TUMOR MALIGNO DEL INTESTINO DELGADO;TUMORES [NEOPLASIAS] (C00-D48)
C178;TUMOR MALIGNO DEL INTESTINO DELGADO;TUMORES [NEOPLASIAS] (C00-D48)
C179;TUMOR MALIGNO DEL INTESTINO DELGADO;TUMORES [NEOPLASIAS] (C00-D48)
C180;TUMOR MALIGNO DEL COLON;TUMORES [NEOPLASIAS] (C00-D48)
C181;TUMOR MALIGNO DEL COLON;TUMORES [NEOPLASIAS] (C00-D48)
C182;TUMOR MALIGNO DEL COLON;TUMORES [NEOPLASIAS] (C00-D48)
C183;TUMOR MALIGNO DEL COLON;TUMORES [NEOPLASIAS] (C00-D48)
C184;TUMOR MALIGNO DEL COLON;TUMORES [NEOPLASIAS] (C00-D48)
C185;TUMOR MALIGNO DEL COLON;TUMORES [NEOPLASIAS] (C00-D48)
C186;TUMOR MALIGNO DEL COLON;TUMORES [NEOPLASIAS] (C00-D48)
C187;TUMOR MALIGNO DEL COLON;TUMORES [NEOPLASIAS] (C00-D48)
C188;TUMOR MALIGNO DEL COLON;TUMORES [NEOPLASIAS] (C00-D48)
C189;TUMOR MALIGNO DEL COLON;TUMORES [NEOPLASIAS] (C00-D48)
C19X;TUMOR MALIGNO DE LA UNION RECTOSIGMOIDEA;TUMORES [NEOPLASIAS] (C00-D48)
C20X;TUMOR MALIGNO DEL RECTO;TUMORES [NEOPLASIAS] (C00-D48)
C210;TUMOR MALIGNO DEL ANO Y DEL CONDUCTO ANAL;TUMORES [NEOPLASIAS] (C00-D48)
C211;TUMOR MALIGNO DEL ANO Y DEL CONDUCTO ANAL;TUMORES [NEOPLASIAS] (C00-D48)
C212;TUMOR MALIGNO DEL ANO Y DEL CONDUCTO ANAL;TUMORES [NEOPLASIAS] (C00-D48)
C218;TUMOR MALIGNO DEL ANO Y DEL CONDUCTO ANAL;TUMORES [NEOPLASIAS] (C00-D48)
C220;TUMOR MALIGNO DEL HIGADO Y DE LAS VIAS BILIARES INTRAHEPATICAS;TUMORES [NEOPLASIAS] (C00-D48)
C221;TUMOR MALIGNO DEL HIGADO Y DE LAS VIAS BILIARES INTRAHEPATICAS;TUMORES [NEOPLASIAS] (C00-D48)
C222;TUMOR MALIGNO DEL HIGADO Y DE LAS VIAS BILIARES INTRAHEPATICAS;TUMORES [NEOPLASIAS] (C00-D48)
C223;TUMOR MALIGNO DEL HIGADO Y DE LAS VIAS BILIARES INTRAHEPATICAS;TUMORES [NEOPLASIAS] (C00-D48)
C224;TUMOR MALIGNO DEL HIGADO Y DE LAS VIAS BILIARES INTRAHEPATICAS;TUMORES [NEOPLASIAS] (C00-D48)
C227;TUMOR MALIGNO DEL HIGADO Y DE LAS VIAS BILIARES INTRAHEPATICAS;TUMORES [NEOPLASIAS] (C00-D48)
C229;TUMOR MALIGNO DEL HIGADO Y DE LAS VIAS BILIARES INTRAHEPATICAS;TUMORES [NEOPLASIAS] (C00-D48)
C23X;TUMOR MALIGNO DE LA VESICULA BILIAR;TUMORES [NEOPLASIAS] (C00-D48)
C240;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LAS VIAS BILIARES;TUMORES [NEOPLASIAS] (C00-D48)
C241;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LAS VIAS BILIARES;TUMORES [NEOPLASIAS] (C00-D48)
C248;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LAS VIAS BILIARES;TUMORES [NEOPLASIAS] (C00-D48)
C249;TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LAS VIAS BILIARES;TUMORES [NEOPLASIAS] (C00-D48)
C250;TUMOR MALIGNO DEL PANCREAS;TUMORES [NEOPLASIAS] (C00-D48)
C251;TUMOR MALIGNO DEL PANCREAS;TUMORES [NEOPLASIAS] (C00-D48)
C252;TUMOR MALIGNO DEL PANCREAS;TUMORES [NEOPLASIAS] (C00-D48)
C253;TUMOR MALIGNO DEL PANCREAS;TUMORES [NEOPLASIAS] (C00-D48)
C254;TUMOR MALIGNO DEL PANCREAS;TUMORES [NEOPLASIAS] (C00-D48)
C257;TUMOR MALIGNO DEL PANCREAS;TUMORES [NEOPLASIAS] (C00-D48)
C258;TUMOR MALIGNO DEL PANCREAS;TUMORES [NEOPLASIAS] (C00-D48)
C259;TUMOR MALIGNO DEL PANCREAS;TUMORES [NEOPLASIAS] (C00-D48)
C260;TUMOR MALIGNO DE OTROS SITIOS Y DE LOS MAL DEFINIDOS DE LOS ORGANOS DIGESTIVOS;TUMORES [NEOPLASIAS] (C00-D48)
C261;TUMOR MALIGNO DE OTROS SITIOS Y DE LOS MAL DEFINIDOS DE LOS ORGANOS DIGESTIVOS;TUMORES [NEOPLASIAS] (C00-D48)
C268;TUMOR MALIGNO DE OTROS SITIOS Y DE LOS MAL DEFINIDOS DE LOS ORGANOS DIGESTIVOS;TUMORES [NEOPLASIAS] (C00-D48)
C269;TUMOR MALIGNO DE OTROS SITIOS Y DE LOS MAL DEFINIDOS DE LOS ORGANOS DIGESTIVOS;TUMORES [NEOPLASIAS] (C00-D48)
C300;TUMOR MALIGNO DE LAS FOSAS NASALES Y DEL OIDO MEDIO;TUMORES [NEOPLASIAS] (C00-D48)
C301;TUMOR MALIGNO DE LAS FOSAS NASALES Y DEL OIDO MEDIO;TUMORES [NEOPLASIAS] (C00-D48)
C310;TUMOR MALIGNO DE LOS SENOS PARANASALES;TUMORES [NEOPLASIAS] (C00-D48)
C311;TUMOR MALIGNO DE LOS SENOS PARANASALES;TUMORES [NEOPLASIAS] (C00-D48)
C312;TUMOR MALIGNO DE LOS SENOS PARANASALES;TUMORES [NEOPLASIAS] (C00-D48)
C313;TUMOR MALIGNO DE LOS SENOS PARANASALES;TUMORES [NEOPLASIAS] (C00-D48)
C318;TUMOR MALIGNO DE LOS SENOS PARANASALES;TUMORES [NEOPLASIAS] (C00-D48)
C319;TUMOR MALIGNO DE LOS SENOS PARANASALES;TUMORES [NEOPLASIAS] (C00-D48)
C320;TUMOR MALIGNO DE LA LARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C321;TUMOR MALIGNO DE LA LARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C322;TUMOR MALIGNO DE LA LARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C323;TUMOR MALIGNO DE LA LARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C328;TUMOR MALIGNO DE LA LARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C329;TUMOR MALIGNO DE LA LARINGE;TUMORES [NEOPLASIAS] (C00-D48)
C33X;TUMOR MALIGNO DE LA TRAQUEA;TUMORES [NEOPLASIAS] (C00-D48)
C340;TUMOR MALIGNO DE LOS BRONQUIOS Y DEL PULMON;TUMORES [NEOPLASIAS] (C00-D48)
C341;TUMOR MALIGNO DE LOS BRONQUIOS Y DEL PULMON;TUMORES [NEOPLASIAS] (C00-D48)
C342;TUMOR MALIGNO DE LOS BRONQUIOS Y DEL PULMON;TUMORES [NEOPLASIAS] (C00-D48)
C343;TUMOR MALIGNO DE LOS BRONQUIOS Y DEL PULMON;TUMORES [NEOPLASIAS] (C00-D48)
C348;TUMOR MALIGNO DE LOS BRONQUIOS Y DEL PULMON;TUMORES [NEOPLASIAS] (C00-D48)
C349;TUMOR MALIGNO DE LOS BRONQUIOS Y DEL PULMON;TUMORES [NEOPLASIAS] (C00-D48)
C37X;TUMOR MALIGNO DEL TIMO;TUMORES [NEOPLASIAS] (C00-D48)
C380;TUMOR MALIGNO DEL CORAZON, DEL MEDIASTINO Y DE LA PLEURA;TUMORES [NEOPLASIAS] (C00-D48)
C381;TUMOR MALIGNO DEL CORAZON, DEL MEDIASTINO Y DE LA PLEURA;TUMORES [NEOPLASIAS] (C00-D48)
